,trip_id,trip_headsign
1396,ASP22GEN-2048-Sunday-00_061750_2..N01R,Wakefield-241 St
1397,ASP22GEN-2048-Sunday-00_061950_2..S01R,Flatbush Av-Brooklyn College
1398,ASP22GEN-2048-Sunday-00_062750_2..S01R,Flatbush Av-Brooklyn College
1399,ASP22GEN-2048-Sunday-00_062950_2..N01R,Wakefield-241 St
1400,ASP22GEN-2048-Sunday-00_063550_2..S01R,Flatbush Av-Brooklyn College
1401,ASP22GEN-2048-Sunday-00_064150_2..N01R,Wakefield-241 St
1402,ASP22GEN-2048-Sunday-00_064350_2..S01R,Flatbush Av-Brooklyn College
1403,ASP22GEN-2048-Sunday-00_065200_2..S01R,Flatbush Av-Brooklyn College
1404,ASP22GEN-2048-Sunday-00_065350_2..N01R,Wakefield-241 St
1405,ASP22GEN-2048-Sunday-00_065950_2..S01R,Flatbush Av-Brooklyn College
1406,ASP22GEN-2048-Sunday-00_066550_2..N01R,Wakefield-241 St
1407,ASP22GEN-2048-Sunday-00_066750_2..S01R,Flatbush Av-Brooklyn College
1408,ASP22GEN-2048-Sunday-00_067550_2..S01R,Flatbush Av-Brooklyn College
1409,ASP22GEN-2048-Sunday-00_067750_2..N01R,Wakefield-241 St
1410,ASP22GEN-2048-Sunday-00_068350_2..S01R,Flatbush Av-Brooklyn College
1411,ASP22GEN-2048-Sunday-00_068550_2..N01R,Wakefield-241 St
1412,ASP22GEN-2048-Sunday-00_069150_2..S01R,Flatbush Av-Brooklyn College
1413,ASP22GEN-2048-Sunday-00_069350_2..N01R,Wakefield-241 St
1414,ASP22GEN-2048-Sunday-00_070000_2..S01R,Flatbush Av-Brooklyn College
1415,ASP22GEN-2048-Sunday-00_070150_2..N01R,Wakefield-241 St
1416,ASP22GEN-2048-Sunday-00_070750_2..S01R,Flatbush Av-Brooklyn College
1417,ASP22GEN-2048-Sunday-00_070950_2..N01R,Wakefield-241 St
1418,ASP22GEN-2048-Sunday-00_071600_2..S01R,Flatbush Av-Brooklyn College
1419,ASP22GEN-2048-Sunday-00_071750_2..N01R,Wakefield-241 St
1420,ASP22GEN-2048-Sunday-00_072400_2..S01R,Flatbush Av-Brooklyn College
1421,ASP22GEN-2048-Sunday-00_072550_2..N01R,Wakefield-241 St
1422,ASP22GEN-2048-Sunday-00_073150_2..S01R,Flatbush Av-Brooklyn College
1423,ASP22GEN-2048-Sunday-00_073350_2..N01R,Wakefield-241 St
1424,ASP22GEN-2048-Sunday-00_074000_2..S01R,Flatbush Av-Brooklyn College
1425,ASP22GEN-2048-Sunday-00_074150_2..N01R,Wakefield-241 St
1426,ASP22GEN-2048-Sunday-00_074800_2..S01R,Flatbush Av-Brooklyn College
1427,ASP22GEN-2048-Sunday-00_074950_2..N01R,Wakefield-241 St
1428,ASP22GEN-2048-Sunday-00_075550_2..S01R,Flatbush Av-Brooklyn College
1429,ASP22GEN-2048-Sunday-00_075750_2..N01R,Wakefield-241 St
1430,ASP22GEN-2048-Sunday-00_076400_2..S01R,Flatbush Av-Brooklyn College
1431,ASP22GEN-2048-Sunday-00_076550_2..N01R,Wakefield-241 St
1432,ASP22GEN-2048-Sunday-00_077200_2..S01R,Flatbush Av-Brooklyn College
1433,ASP22GEN-2048-Sunday-00_077350_2..N01R,Wakefield-241 St
1434,ASP22GEN-2048-Sunday-00_077950_2..S01R,Flatbush Av-Brooklyn College
1435,ASP22GEN-2048-Sunday-00_078150_2..N01R,Wakefield-241 St
1436,ASP22GEN-2048-Sunday-00_078800_2..S01R,Flatbush Av-Brooklyn College
1437,ASP22GEN-2048-Sunday-00_078950_2..N01R,Wakefield-241 St
1438,ASP22GEN-2048-Sunday-00_079600_2..S01R,Flatbush Av-Brooklyn College
1439,ASP22GEN-2048-Sunday-00_079750_2..N01R,Wakefield-241 St
1440,ASP22GEN-2048-Sunday-00_080350_2..S01R,Flatbush Av-Brooklyn College
1441,ASP22GEN-2048-Sunday-00_080550_2..N01R,Wakefield-241 St
1442,ASP22GEN-2048-Sunday-00_081200_2..S01R,Flatbush Av-Brooklyn College
1443,ASP22GEN-2048-Sunday-00_081350_2..N01R,Wakefield-241 St
1444,ASP22GEN-2048-Sunday-00_082000_2..S01R,Flatbush Av-Brooklyn College
1445,ASP22GEN-2048-Sunday-00_082150_2..N01R,Wakefield-241 St
1446,ASP22GEN-2048-Sunday-00_082750_2..S01R,Flatbush Av-Brooklyn College
1447,ASP22GEN-2048-Sunday-00_082950_2..N01R,Wakefield-241 St
1448,ASP22GEN-2048-Sunday-00_083600_2..S01R,Flatbush Av-Brooklyn College
1449,ASP22GEN-2048-Sunday-00_083750_2..N01R,Wakefield-241 St
1450,ASP22GEN-2048-Sunday-00_084400_2..S01R,Flatbush Av-Brooklyn College
1451,ASP22GEN-2048-Sunday-00_084550_2..N01R,Wakefield-241 St
1452,ASP22GEN-2048-Sunday-00_085150_2..S01R,Flatbush Av-Brooklyn College
1453,ASP22GEN-2048-Sunday-00_085350_2..N01R,Wakefield-241 St
1454,ASP22GEN-2048-Sunday-00_086000_2..S01R,Flatbush Av-Brooklyn College
1455,ASP22GEN-2048-Sunday-00_086150_2..N01R,Wakefield-241 St
1456,ASP22GEN-2048-Sunday-00_086800_2..S01R,Flatbush Av-Brooklyn College
1457,ASP22GEN-2048-Sunday-00_086950_2..N01R,Wakefield-241 St
1458,ASP22GEN-2048-Sunday-00_087550_2..S01R,Flatbush Av-Brooklyn College
1459,ASP22GEN-2048-Sunday-00_087750_2..N01R,Wakefield-241 St
1460,ASP22GEN-2048-Sunday-00_088400_2..S01R,Flatbush Av-Brooklyn College
1461,ASP22GEN-2048-Sunday-00_088550_2..N01R,Wakefield-241 St
1462,ASP22GEN-2048-Sunday-00_089200_2..S01R,Flatbush Av-Brooklyn College
1463,ASP22GEN-2048-Sunday-00_089350_2..N01R,Wakefield-241 St
1464,ASP22GEN-2048-Sunday-00_089950_2..S01R,Flatbush Av-Brooklyn College
1465,ASP22GEN-2048-Sunday-00_090150_2..N01R,Wakefield-241 St
1466,ASP22GEN-2048-Sunday-00_090800_2..S01R,Flatbush Av-Brooklyn College
1467,ASP22GEN-2048-Sunday-00_090950_2..N01R,Wakefield-241 St
1468,ASP22GEN-2048-Sunday-00_091600_2..S01R,Flatbush Av-Brooklyn College
1469,ASP22GEN-2048-Sunday-00_091750_2..N01R,Wakefield-241 St
1470,ASP22GEN-2048-Sunday-00_092350_2..S01R,Flatbush Av-Brooklyn College
1471,ASP22GEN-2048-Sunday-00_092550_2..N01R,Wakefield-241 St
1472,ASP22GEN-2048-Sunday-00_093200_2..S01R,Flatbush Av-Brooklyn College
1473,ASP22GEN-2048-Sunday-00_093350_2..N01R,Wakefield-241 St
1474,ASP22GEN-2048-Sunday-00_094000_2..S01R,Flatbush Av-Brooklyn College
1475,ASP22GEN-2048-Sunday-00_094150_2..N01R,Wakefield-241 St
1476,ASP22GEN-2048-Sunday-00_094700_2..S01R,Flatbush Av-Brooklyn College
1477,ASP22GEN-2048-Sunday-00_094950_2..N01R,Wakefield-241 St
1478,ASP22GEN-2048-Sunday-00_095600_2..S01R,Flatbush Av-Brooklyn College
1479,ASP22GEN-2048-Sunday-00_095750_2..N01R,Wakefield-241 St
1480,ASP22GEN-2048-Sunday-00_096400_2..S01R,Flatbush Av-Brooklyn College
1481,ASP22GEN-2048-Sunday-00_096550_2..N01R,Wakefield-241 St
1482,ASP22GEN-2048-Sunday-00_097150_2..S01R,Flatbush Av-Brooklyn College
1483,ASP22GEN-2048-Sunday-00_097350_2..N01R,Wakefield-241 St
1484,ASP22GEN-2048-Sunday-00_098000_2..S01R,Flatbush Av-Brooklyn College
1485,ASP22GEN-2048-Sunday-00_098150_2..N01R,Wakefield-241 St
1486,ASP22GEN-2048-Sunday-00_098800_2..S01R,Flatbush Av-Brooklyn College
1487,ASP22GEN-2048-Sunday-00_098950_2..N01R,Wakefield-241 St
1488,ASP22GEN-2048-Sunday-00_099550_2..S01R,Flatbush Av-Brooklyn College
1489,ASP22GEN-2048-Sunday-00_099750_2..N01R,Wakefield-241 St
1490,ASP22GEN-2048-Sunday-00_100400_2..S01R,Flatbush Av-Brooklyn College
1491,ASP22GEN-2048-Sunday-00_100550_2..N01R,Wakefield-241 St
1492,ASP22GEN-2048-Sunday-00_101350_2..N01R,Wakefield-241 St
1493,ASP22GEN-2048-Sunday-00_101600_2..S01R,Flatbush Av-Brooklyn College
1494,ASP22GEN-2048-Sunday-00_102150_2..N01R,Wakefield-241 St
1495,ASP22GEN-2048-Sunday-00_102800_2..S01R,Flatbush Av-Brooklyn College
1496,ASP22GEN-2048-Sunday-00_102950_2..N01R,Wakefield-241 St
1497,ASP22GEN-2048-Sunday-00_103750_2..N01R,Wakefield-241 St
1498,ASP22GEN-2048-Sunday-00_104000_2..S01R,Flatbush Av-Brooklyn College
1499,ASP22GEN-2048-Sunday-00_104550_2..N01R,Wakefield-241 St
1500,ASP22GEN-2048-Sunday-00_105200_2..S01R,Flatbush Av-Brooklyn College
1501,ASP22GEN-2048-Sunday-00_105350_2..N01R,Wakefield-241 St
1502,ASP22GEN-2048-Sunday-00_106150_2..N01R,Wakefield-241 St
1503,ASP22GEN-2048-Sunday-00_106250_2..S01R,Flatbush Av-Brooklyn College
1504,ASP22GEN-2048-Sunday-00_106950_2..N01R,Wakefield-241 St
1505,ASP22GEN-2048-Sunday-00_107450_2..S01R,Flatbush Av-Brooklyn College
1506,ASP22GEN-2048-Sunday-00_107750_2..N01R,Wakefield-241 St
1507,ASP22GEN-2048-Sunday-00_108550_2..N01R,Wakefield-241 St
1508,ASP22GEN-2048-Sunday-00_108700_2..S01R,Flatbush Av-Brooklyn College
1509,ASP22GEN-2048-Sunday-00_109350_2..N01R,Wakefield-241 St
1510,ASP22GEN-2048-Sunday-00_109900_2..S01R,Flatbush Av-Brooklyn College
1511,ASP22GEN-2048-Sunday-00_110150_2..N01R,Wakefield-241 St
1512,ASP22GEN-2048-Sunday-00_111000_2..N01R,Wakefield-241 St
1513,ASP22GEN-2048-Sunday-00_111100_2..S01R,Flatbush Av-Brooklyn College
1514,ASP22GEN-2048-Sunday-00_112250_2..N01R,Wakefield-241 St
1515,ASP22GEN-2048-Sunday-00_112300_2..S01R,Flatbush Av-Brooklyn College
1516,ASP22GEN-2048-Sunday-00_113450_2..N01R,Wakefield-241 St
1517,ASP22GEN-2048-Sunday-00_113700_2..S01R,Flatbush Av-Brooklyn College
1518,ASP22GEN-2048-Sunday-00_114650_2..N01R,Wakefield-241 St
1519,ASP22GEN-2048-Sunday-00_114900_2..S01R,Flatbush Av-Brooklyn College
1520,ASP22GEN-2048-Sunday-00_115850_2..N01R,Wakefield-241 St
1521,ASP22GEN-2048-Sunday-00_116100_2..S01R,Flatbush Av-Brooklyn College
1522,ASP22GEN-2048-Sunday-00_117150_2..N01R,Wakefield-241 St
1523,ASP22GEN-2048-Sunday-00_117300_2..S01R,Flatbush Av-Brooklyn College
1524,ASP22GEN-2048-Sunday-00_118350_2..N01R,Wakefield-241 St
1525,ASP22GEN-2048-Sunday-00_118500_2..S01R,Flatbush Av-Brooklyn College
1526,ASP22GEN-2048-Sunday-00_119550_2..N01R,Wakefield-241 St
1527,ASP22GEN-2048-Sunday-00_119700_2..S01R,Flatbush Av-Brooklyn College
1528,ASP22GEN-2048-Sunday-00_120750_2..N01R,Wakefield-241 St
1529,ASP22GEN-2048-Sunday-00_120950_2..S01R,Flatbush Av-Brooklyn College
1530,ASP22GEN-2048-Sunday-00_121950_2..N01R,Wakefield-241 St
1531,ASP22GEN-2048-Sunday-00_122150_2..S01R,Flatbush Av-Brooklyn College
1532,ASP22GEN-2048-Sunday-00_123150_2..N01R,Wakefield-241 St
1533,ASP22GEN-2048-Sunday-00_123400_2..S01R,Flatbush Av-Brooklyn College
1534,ASP22GEN-2048-Sunday-00_124350_2..N01R,Wakefield-241 St
1535,ASP22GEN-2048-Sunday-00_124600_2..S01R,Flatbush Av-Brooklyn College
1536,ASP22GEN-2048-Sunday-00_125550_2..N01R,Wakefield-241 St
1537,ASP22GEN-2048-Sunday-00_125800_2..S01R,Flatbush Av-Brooklyn College
1538,ASP22GEN-2048-Sunday-00_126750_2..N01R,Wakefield-241 St
1539,ASP22GEN-2048-Sunday-00_127000_2..S01R,Flatbush Av-Brooklyn College
1540,ASP22GEN-2048-Sunday-00_127950_2..N01R,Wakefield-241 St
1541,ASP22GEN-2048-Sunday-00_128200_2..S01R,Flatbush Av-Brooklyn College
1542,ASP22GEN-2048-Sunday-00_129150_2..N01R,Wakefield-241 St
1543,ASP22GEN-2048-Sunday-00_129400_2..S01R,Flatbush Av-Brooklyn College
1544,ASP22GEN-2048-Sunday-00_130350_2..N01R,Wakefield-241 St
1545,ASP22GEN-2048-Sunday-00_130600_2..S01R,Flatbush Av-Brooklyn College
1546,ASP22GEN-2048-Sunday-00_131550_2..N01R,Wakefield-241 St
1547,ASP22GEN-2048-Sunday-00_131800_2..S01R,Flatbush Av-Brooklyn College
1548,ASP22GEN-2048-Sunday-00_132750_2..N01R,Wakefield-241 St
1549,ASP22GEN-2048-Sunday-00_133000_2..S01R,Flatbush Av-Brooklyn College
1550,ASP22GEN-2048-Sunday-00_133950_2..N01R,Wakefield-241 St
1551,ASP22GEN-2048-Sunday-00_134350_2..S01R,Flatbush Av-Brooklyn College
1552,ASP22GEN-2048-Sunday-00_135200_2..N01R,Wakefield-241 St
1553,ASP22GEN-2048-Sunday-00_136000_2..S01R,Flatbush Av-Brooklyn College
1554,ASP22GEN-2048-Sunday-00_136400_2..N01R,Wakefield-241 St
1555,ASP22GEN-2048-Sunday-00_137600_2..N01R,Wakefield-241 St
1556,ASP22GEN-2048-Sunday-00_137650_2..S01R,Flatbush Av-Brooklyn College
1557,ASP22GEN-2048-Sunday-00_138850_2..N01R,Wakefield-241 St
1558,ASP22GEN-2048-Sunday-00_139250_2..S01R,Flatbush Av-Brooklyn College
1559,ASP22GEN-2048-Sunday-00_140200_2..N01R,Wakefield-241 St
1560,ASP22GEN-2048-Sunday-00_141200_2..S01R,Flatbush Av-Brooklyn College
1561,ASP22GEN-2048-Sunday-00_142150_2..N01R,Wakefield-241 St
1562,ASP22GEN-2048-Sunday-00_142250_2..S08R,Flatbush Av-Brooklyn College
1563,ASP22GEN-2048-Sunday-00_143150_2..N08R,Wakefield-241 St
1564,ASP22GEN-2048-Sunday-00_145400_2..N08R,Wakefield-241 St
1565,ASP22GEN-2048-Sunday-00_147350_2..N08R,Wakefield-241 St
1566,ASP22GEN-2048-Sunday-00_149350_2..N08R,Wakefield-241 St
1567,ASP22GEN-2048-Sunday-00_151350_2..N08R,Wakefield-241 St
1568,ASP22GEN-2048-Sunday-00_153350_2..N08R,Wakefield-241 St
1569,ASP22GEN-2048-Sunday-00_155350_2..N08R,Wakefield-241 St
2108,ASP22GEN-3041-Sunday-00_000300_3..S42R,Times Sq-42 St
2109,ASP22GEN-3041-Sunday-00_002300_3..S42R,Times Sq-42 St
2110,ASP22GEN-3041-Sunday-00_004300_3..S42R,Times Sq-42 St
2111,ASP22GEN-3041-Sunday-00_004700_3..N42R,Harlem-148 St
2112,ASP22GEN-3041-Sunday-00_006300_3..S42R,Times Sq-42 St
2113,ASP22GEN-3041-Sunday-00_006700_3..N42R,Harlem-148 St
2114,ASP22GEN-3041-Sunday-00_008300_3..S42R,Times Sq-42 St
2115,ASP22GEN-3041-Sunday-00_008700_3..N42R,Harlem-148 St
2116,ASP22GEN-3041-Sunday-00_010300_3..S42R,Times Sq-42 St
2117,ASP22GEN-3041-Sunday-00_010700_3..N42R,Harlem-148 St
2118,ASP22GEN-3041-Sunday-00_012300_3..S42R,Times Sq-42 St
2119,ASP22GEN-3041-Sunday-00_012700_3..N42R,Harlem-148 St
2120,ASP22GEN-3041-Sunday-00_014300_3..S42R,Times Sq-42 St
2121,ASP22GEN-3041-Sunday-00_014700_3..N42R,Harlem-148 St
2122,ASP22GEN-3041-Sunday-00_016300_3..S42R,Times Sq-42 St
2123,ASP22GEN-3041-Sunday-00_016700_3..N42R,Harlem-148 St
2124,ASP22GEN-3041-Sunday-00_018300_3..S42R,Times Sq-42 St
2125,ASP22GEN-3041-Sunday-00_018700_3..N42R,Harlem-148 St
2126,ASP22GEN-3041-Sunday-00_020300_3..S42R,Times Sq-42 St
2127,ASP22GEN-3041-Sunday-00_020700_3..N42R,Harlem-148 St
2128,ASP22GEN-3041-Sunday-00_022300_3..S42R,Times Sq-42 St
2129,ASP22GEN-3041-Sunday-00_022700_3..N42R,Harlem-148 St
2130,ASP22GEN-3041-Sunday-00_024300_3..S42R,Times Sq-42 St
2131,ASP22GEN-3041-Sunday-00_024700_3..N42R,Harlem-148 St
2132,ASP22GEN-3041-Sunday-00_026300_3..S42R,Times Sq-42 St
2133,ASP22GEN-3041-Sunday-00_026700_3..N42R,Harlem-148 St
2134,ASP22GEN-3041-Sunday-00_028300_3..S42R,Times Sq-42 St
2135,ASP22GEN-3041-Sunday-00_028700_3..N42R,Harlem-148 St
2136,ASP22GEN-3041-Sunday-00_030300_3..S42R,Times Sq-42 St
2137,ASP22GEN-3041-Sunday-00_030700_3..N42R,Harlem-148 St
2138,ASP22GEN-3041-Sunday-00_032300_3..S42R,Times Sq-42 St
2139,ASP22GEN-3041-Sunday-00_032700_3..N42R,Harlem-148 St
2140,ASP22GEN-3041-Sunday-00_034300_3..S42R,Times Sq-42 St
2141,ASP22GEN-3041-Sunday-00_034700_3..N42R,Harlem-148 St
2142,ASP22GEN-3041-Sunday-00_036200_3..S42R,Times Sq-42 St
2143,ASP22GEN-3041-Sunday-00_036700_3..N42R,Harlem-148 St
2144,ASP22GEN-3041-Sunday-00_038500_3..N42R,Harlem-148 St
2145,ASP22GEN-3041-Sunday-00_038500_3..S42R,Times Sq-42 St
2146,ASP22GEN-3041-Sunday-00_040400_3..S42R,Times Sq-42 St
2147,ASP22GEN-3041-Sunday-00_040700_3..N42R,Harlem-148 St
2148,ASP22GEN-3041-Sunday-00_042650_3..S42R,Times Sq-42 St
2149,ASP22GEN-3041-Sunday-00_042700_3..N42R,Harlem-148 St
2150,ASP22GEN-3041-Sunday-00_044500_3..N42R,Harlem-148 St
2151,ASP22GEN-3041-Sunday-00_045000_3..S42R,Times Sq-42 St
2152,ASP22GEN-3041-Sunday-00_046200_3..S01R,New Lots Av
2153,ASP22GEN-3041-Sunday-00_046600_3..N42R,Harlem-148 St
2154,ASP22GEN-3041-Sunday-00_047200_3..S42R,Times Sq-42 St
2155,ASP22GEN-3041-Sunday-00_047600_3..S01R,New Lots Av
2156,ASP22GEN-3041-Sunday-00_048350_3..N01R,Harlem-148 St
2157,ASP22GEN-3041-Sunday-00_048600_3..N42R,Harlem-148 St
2158,ASP22GEN-3041-Sunday-00_048800_3..S01R,New Lots Av
2159,ASP22GEN-3041-Sunday-00_049900_3..S01R,New Lots Av
2160,ASP22GEN-3041-Sunday-00_050350_3..N01R,Harlem-148 St
2161,ASP22GEN-3041-Sunday-00_050700_3..N42R,Harlem-148 St
2162,ASP22GEN-3041-Sunday-00_051100_3..S01R,New Lots Av
2163,ASP22GEN-3041-Sunday-00_052050_3..N01R,Harlem-148 St
2164,ASP22GEN-3041-Sunday-00_052350_3..S01R,New Lots Av
2165,ASP22GEN-3041-Sunday-00_053350_3..N01R,Harlem-148 St
2166,ASP22GEN-3041-Sunday-00_053550_3..S01R,New Lots Av
2167,ASP22GEN-3041-Sunday-00_054600_3..N01R,Harlem-148 St
2168,ASP22GEN-3041-Sunday-00_054750_3..S01R,New Lots Av
2169,ASP22GEN-3041-Sunday-00_055800_3..N01R,Harlem-148 St
2170,ASP22GEN-3041-Sunday-00_055950_3..S01R,New Lots Av
2171,ASP22GEN-3041-Sunday-00_057000_3..N01R,Harlem-148 St
2172,ASP22GEN-3041-Sunday-00_057150_3..S01R,New Lots Av
2173,ASP22GEN-3041-Sunday-00_058200_3..N01R,Harlem-148 St
2174,ASP22GEN-3041-Sunday-00_058350_3..S01R,New Lots Av
2175,ASP22GEN-3041-Sunday-00_059400_3..N01R,Harlem-148 St
2176,ASP22GEN-3041-Sunday-00_059550_3..S01R,New Lots Av
2177,ASP22GEN-3041-Sunday-00_060600_3..N01R,Harlem-148 St
2178,ASP22GEN-3041-Sunday-00_060750_3..S01R,New Lots Av
2179,ASP22GEN-3041-Sunday-00_061800_3..N01R,Harlem-148 St
2180,ASP22GEN-3041-Sunday-00_061950_3..S01R,New Lots Av
2181,ASP22GEN-3041-Sunday-00_063000_3..N01R,Harlem-148 St
2182,ASP22GEN-3041-Sunday-00_063150_3..S01R,New Lots Av
2183,ASP22GEN-3041-Sunday-00_064200_3..N01R,Harlem-148 St
2184,ASP22GEN-3041-Sunday-00_064350_3..S01R,New Lots Av
2185,ASP22GEN-3041-Sunday-00_065400_3..N01R,Harlem-148 St
2186,ASP22GEN-3041-Sunday-00_065550_3..S01R,New Lots Av
2187,ASP22GEN-3041-Sunday-00_066600_3..N01R,Harlem-148 St
2188,ASP22GEN-3041-Sunday-00_066750_3..S01R,New Lots Av
2189,ASP22GEN-3041-Sunday-00_067800_3..N01R,Harlem-148 St
2190,ASP22GEN-3041-Sunday-00_067950_3..S01R,New Lots Av
2191,ASP22GEN-3041-Sunday-00_069000_3..N01R,Harlem-148 St
2192,ASP22GEN-3041-Sunday-00_069150_3..S01R,New Lots Av
2193,ASP22GEN-3041-Sunday-00_070200_3..N01R,Harlem-148 St
2194,ASP22GEN-3041-Sunday-00_070350_3..S01R,New Lots Av
2195,ASP22GEN-3041-Sunday-00_071400_3..N01R,Harlem-148 St
2196,ASP22GEN-3041-Sunday-00_071550_3..S01R,New Lots Av
2197,ASP22GEN-3041-Sunday-00_072600_3..N01R,Harlem-148 St
2198,ASP22GEN-3041-Sunday-00_072750_3..S01R,New Lots Av
2199,ASP22GEN-3041-Sunday-00_073800_3..N01R,Harlem-148 St
2200,ASP22GEN-3041-Sunday-00_073950_3..S01R,New Lots Av
2201,ASP22GEN-3041-Sunday-00_075000_3..N01R,Harlem-148 St
2202,ASP22GEN-3041-Sunday-00_075150_3..S01R,New Lots Av
2203,ASP22GEN-3041-Sunday-00_076200_3..N01R,Harlem-148 St
2204,ASP22GEN-3041-Sunday-00_076350_3..S01R,New Lots Av
2205,ASP22GEN-3041-Sunday-00_077400_3..N01R,Harlem-148 St
2206,ASP22GEN-3041-Sunday-00_077550_3..S01R,New Lots Av
2207,ASP22GEN-3041-Sunday-00_078600_3..N01R,Harlem-148 St
2208,ASP22GEN-3041-Sunday-00_078750_3..S01R,New Lots Av
2209,ASP22GEN-3041-Sunday-00_079800_3..N01R,Harlem-148 St
2210,ASP22GEN-3041-Sunday-00_079950_3..S01R,New Lots Av
2211,ASP22GEN-3041-Sunday-00_081000_3..N01R,Harlem-148 St
2212,ASP22GEN-3041-Sunday-00_081150_3..S01R,New Lots Av
2213,ASP22GEN-3041-Sunday-00_082200_3..N01R,Harlem-148 St
2214,ASP22GEN-3041-Sunday-00_082350_3..S01R,New Lots Av
2215,ASP22GEN-3041-Sunday-00_083400_3..N01R,Harlem-148 St
2216,ASP22GEN-3041-Sunday-00_083550_3..S01R,New Lots Av
2217,ASP22GEN-3041-Sunday-00_084600_3..N01R,Harlem-148 St
2218,ASP22GEN-3041-Sunday-00_084750_3..S01R,New Lots Av
2219,ASP22GEN-3041-Sunday-00_085800_3..N01R,Harlem-148 St
2220,ASP22GEN-3041-Sunday-00_085950_3..S01R,New Lots Av
2221,ASP22GEN-3041-Sunday-00_087000_3..N01R,Harlem-148 St
2222,ASP22GEN-3041-Sunday-00_087150_3..S01R,New Lots Av
2223,ASP22GEN-3041-Sunday-00_088200_3..N01R,Harlem-148 St
2224,ASP22GEN-3041-Sunday-00_088350_3..S01R,New Lots Av
2225,ASP22GEN-3041-Sunday-00_089400_3..N01R,Harlem-148 St
2226,ASP22GEN-3041-Sunday-00_089550_3..S01R,New Lots Av
2227,ASP22GEN-3041-Sunday-00_090600_3..N01R,Harlem-148 St
2228,ASP22GEN-3041-Sunday-00_090750_3..S01R,New Lots Av
2229,ASP22GEN-3041-Sunday-00_091800_3..N01R,Harlem-148 St
2230,ASP22GEN-3041-Sunday-00_091950_3..S01R,New Lots Av
2231,ASP22GEN-3041-Sunday-00_093000_3..N01R,Harlem-148 St
2232,ASP22GEN-3041-Sunday-00_093150_3..S01R,New Lots Av
2233,ASP22GEN-3041-Sunday-00_094200_3..N01R,Harlem-148 St
2234,ASP22GEN-3041-Sunday-00_094350_3..S01R,New Lots Av
2235,ASP22GEN-3041-Sunday-00_095400_3..N01R,Harlem-148 St
2236,ASP22GEN-3041-Sunday-00_095550_3..S01R,New Lots Av
2237,ASP22GEN-3041-Sunday-00_096600_3..N01R,Harlem-148 St
2238,ASP22GEN-3041-Sunday-00_096750_3..S01R,New Lots Av
2239,ASP22GEN-3041-Sunday-00_097800_3..N01R,Harlem-148 St
2240,ASP22GEN-3041-Sunday-00_097950_3..S01R,New Lots Av
2241,ASP22GEN-3041-Sunday-00_099000_3..N01R,Harlem-148 St
2242,ASP22GEN-3041-Sunday-00_099150_3..S01R,New Lots Av
2243,ASP22GEN-3041-Sunday-00_100200_3..N01R,Harlem-148 St
2244,ASP22GEN-3041-Sunday-00_100350_3..S01R,New Lots Av
2245,ASP22GEN-3041-Sunday-00_101400_3..N01R,Harlem-148 St
2246,ASP22GEN-3041-Sunday-00_101550_3..S01R,New Lots Av
2247,ASP22GEN-3041-Sunday-00_102600_3..N01R,Harlem-148 St
2248,ASP22GEN-3041-Sunday-00_102750_3..S01R,New Lots Av
2249,ASP22GEN-3041-Sunday-00_103800_3..N01R,Harlem-148 St
2250,ASP22GEN-3041-Sunday-00_103950_3..S01R,New Lots Av
2251,ASP22GEN-3041-Sunday-00_105000_3..N01R,Harlem-148 St
2252,ASP22GEN-3041-Sunday-00_105150_3..S01R,New Lots Av
2253,ASP22GEN-3041-Sunday-00_106200_3..N01R,Harlem-148 St
2254,ASP22GEN-3041-Sunday-00_106400_3..S01R,New Lots Av
2255,ASP22GEN-3041-Sunday-00_107400_3..N01R,Harlem-148 St
2256,ASP22GEN-3041-Sunday-00_107600_3..S01R,New Lots Av
2257,ASP22GEN-3041-Sunday-00_108600_3..N01R,Harlem-148 St
2258,ASP22GEN-3041-Sunday-00_108800_3..S01R,New Lots Av
2259,ASP22GEN-3041-Sunday-00_109800_3..N01R,Harlem-148 St
2260,ASP22GEN-3041-Sunday-00_110000_3..S01R,New Lots Av
2261,ASP22GEN-3041-Sunday-00_111000_3..N01R,Harlem-148 St
2262,ASP22GEN-3041-Sunday-00_111200_3..S01R,New Lots Av
2263,ASP22GEN-3041-Sunday-00_112200_3..N01R,Harlem-148 St
2264,ASP22GEN-3041-Sunday-00_112400_3..S01R,New Lots Av
2265,ASP22GEN-3041-Sunday-00_113400_3..N01R,Harlem-148 St
2266,ASP22GEN-3041-Sunday-00_113600_3..S01R,New Lots Av
2267,ASP22GEN-3041-Sunday-00_114600_3..N01R,Harlem-148 St
2268,ASP22GEN-3041-Sunday-00_114800_3..S01R,New Lots Av
2269,ASP22GEN-3041-Sunday-00_115900_3..N01R,Harlem-148 St
2270,ASP22GEN-3041-Sunday-00_116000_3..S01R,New Lots Av
2271,ASP22GEN-3041-Sunday-00_117200_3..N01R,Harlem-148 St
2272,ASP22GEN-3041-Sunday-00_117200_3..S01R,New Lots Av
2273,ASP22GEN-3041-Sunday-00_118400_3..N01R,Harlem-148 St
2274,ASP22GEN-3041-Sunday-00_118400_3..S01R,New Lots Av
2275,ASP22GEN-3041-Sunday-00_119600_3..N01R,Harlem-148 St
2276,ASP22GEN-3041-Sunday-00_119600_3..S01R,New Lots Av
2277,ASP22GEN-3041-Sunday-00_120800_3..N01R,Harlem-148 St
